dataset,model,horizon,n,skill,mae_skill,alpha,alpha_ci_low,alpha_ci_high,skill_vp,collapse_flag,inflation_flag,near_ideal_flag,low_sample_flag,station_id,station_name,province,station_type,station_class,lat,lon,altitude_m,dem_code,dm_pval_bh,dm_significant,dm_stat,n_pairs,bias_sq,cond_bias_sq,irreducible_sq,rho,std_pred_ug,std_true_ug,base_rate_abs_50,base_rate_p75,base_rate_p90,f1_abs_50,f1_p75,f1_p90,flag_rate_abs_50,flag_rate_p75,flag_rate_p90,precision_abs_50,precision_p75,precision_p90,recall_abs_50,recall_p75,recall_p90,obs_mean_ug,obs_std_ug,observed_range_ug
e1_rr_daily,seasonal_naive,2,1251,-0.1912908811513025,-0.2445844069090561,1.3108098487646214,0.7156397177922106,2.485257564705202,-0.25074597099199,False,False,False,False,03014002_10_M,Elx-Agroalimentari,Alicante,Suburban/Industrial,industrial,38.24222,-0.68278,44,ES1624A,0.2000434230972075,False,-1.4299739687348183,1251,0.2076037012116915,212.219539825008,161.86382369999936,-0.0001263756516961,14.566149033057034,12.72257152800074,0.0207833733013589,0.2294164668265387,0.0999200639488409,0.0666666666666666,0.2469565217391304,0.1259842519685039,0.0271782573940847,0.2302158273381295,0.1031175059952038,0.0588235294117647,0.2465277777777778,0.1240310077519379,0.0769230769230769,0.2473867595818815,0.128,20.04685646500593,12.952355853151095,25.90471170630219
e1_rr_daily,stl_ridge_direct,2,1251,-0.747120424710628,-1.683656618741169,1.472850521013925,0.8225480868124159,2.764382660435487,-1.1003967067951934,False,False,False,False,03014002_10_M,Elx-Agroalimentari,Alicante,Suburban/Industrial,industrial,38.24222,-0.68278,44,ES1624A,1.01450495485859e-07,True,-5.668179576148985,1251,418.2628036802086,225.107625897289,161.6731546027601,0.0343216531449753,15.440246788096028,12.72257152800074,0.0207833733013589,0.2294164668265387,0.0999200639488409,0.0549450549450549,0.3739302172481896,0.1862011637572735,0.1247002398081534,0.9848121502797762,0.8617106314948042,0.032051282051282,0.2305194805194805,0.1038961038961039,0.1923076923076923,0.989547038327526,0.896,20.04685646500593,12.952355853151095,25.90471170630219
e1_rr_daily,hgb_direct,3,1241,0.2358890778091833,0.185704695020168,0.1295924754776451,0.0808687514389984,0.2197395669445194,0.0305694495314309,True,False,False,False,03014002_10_M,Elx-Agroalimentari,Alicante,Suburban/Industrial,industrial,38.24222,-0.68278,44,ES1624A,0.0366049207062136,True,2.231310582707462,1241,0.0007273085783875,12.63062406328529,162.53488576951165,0.0821666105208979,4.605048375773338,12.792172403322496,0.0209508460918614,0.2312651087832393,0.1023368251410153,,0.2776659959758552,0.0581395348837209,0.0,0.169218372280419,0.0362610797743755,,0.3285714285714285,0.1111111111111111,0.0,0.2404181184668989,0.0393700787401574,20.04685646500593,12.952355853151095,25.90471170630219
e1_rr_daily,lightgbm_direct,3,1241,0.23704895018990368,0.18684935468782005,0.11597119513747595,0.07597119513747594,0.15597119513747595,0.08072593849846481,True,False,False,False,03014002_10_M,Elx-Agroalimentari,Alicante,Suburban/Industrial,industrial,38.24222,-0.68278,44,ES1624A,0.03587282229208933,True,2.2759367943616113,1241,0.0007273085783875,12.63062406328529,162.53488576951165,0.08257744357350237,4.512947408257871,12.792172403322496,0.0209508460918614,0.2312651087832393,0.1023368251410153,,0.2776659959758552,0.0581395348837209,0.0,0.169218372280419,0.0362610797743755,,0.3285714285714285,0.1111111111111111,0.0,0.23442508710801385,0.0393700787401574,20.04685646500593,12.952355853151095,25.90471170630219
e1_rr_daily,ridge_direct,3,1241,0.2578848238331962,0.2238600172752354,0.0371668686742623,0.0200783158584169,0.0719005649509484,0.0095847713804936,True,False,False,False,03014002_10_M,Elx-Agroalimentari,Alicante,Suburban/Industrial,industrial,38.24222,-0.68278,44,ES1624A,0.0244792200909363,True,2.488477206734943,1241,0.0023143933355947,2.4160723186360653,162.80830666176794,0.0712774876218298,2.466165911501909,12.792172403322496,0.0209508460918614,0.2312651087832393,0.1023368251410153,,0.1485714285714285,0.0289855072463768,0.0008058017727639,0.0507655116841257,0.0088638195004029,0.0,0.4126984126984127,0.1818181818181818,0.0,0.0905923344947735,0.0157480314960629,20.04685646500593,12.952355853151095,25.90471170630219
e1_rr_daily,sarima,3,132,0.2339225517747595,0.2000327627116493,0.028385158746944,0.0175166891009858,0.0497985833977127,0.0066399287666167,True,False,False,False,03014002_10_M,Elx-Agroalimentari,Alicante,Suburban/Industrial,industrial,38.24222,-0.68278,44,ES1624A,0.0162537396556636,True,2.8325949306026916,88,0.8127123107852131,0.0347307250706586,70.21774266385525,0.190312423900928,1.4380694971563812,8.535603068493954,0.0151515151515151,0.2290076335877862,0.0687022900763358,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,20.04685646500593,12.952355853151095,25.90471170630219
e1_rr_daily,seasonal_naive,3,1241,-0.1141022420372301,-0.1150034770514603,1.296043414361797,0.6892680216396284,2.4971335522370697,-0.1478814593562678,False,False,False,False,03014002_10_M,Elx-Agroalimentari,Alicante,Suburban/Industrial,industrial,38.24222,-0.68278,44,ES1624A,0.417104988523034,False,-0.8552655007075104,1241,0.0922867044006131,208.66309091418216,163.62576661993452,0.009219148087716,14.56310828250906,12.792172403322496,0.0209508460918614,0.2312651087832393,0.1023368251410153,0.0666666666666666,0.2614840989399293,0.1354581673306773,0.0273972602739726,0.2248186946011281,0.0999194198227236,0.0588235294117647,0.2652329749103942,0.1370967741935483,0.0769230769230769,0.2578397212543554,0.1338582677165354,20.04685646500593,12.952355853151095,25.90471170630219
e1_rr_daily,stl_ridge_direct,3,1241,-0.6248225401105085,-1.4202440410794268,1.3700053749435843,0.753459453516461,2.604122545043634,-0.8560102383373,False,False,False,False,03014002_10_M,Elx-Agroalimentari,Alicante,Suburban/Industrial,industrial,38.24222,-0.68278,44,ES1624A,6.183964406706163e-06,True,-4.867890837918631,1241,411.04797997982746,217.4086437213647,163.587645332414,0.0178311918084981,14.97288329030138,12.792172403322496,0.0209508460918614,0.2312651087832393,0.1023368251410153,0.0372670807453416,0.3763157894736841,0.1875,0.1087832393231265,0.9935535858178888,0.8775181305398871,0.0222222222222222,0.2319545823195458,0.1046831955922865,0.1153846153846153,0.9965156794425089,0.8976377952755905,20.04685646500593,12.952355853151095,25.90471170630219
e1_rr_daily,hgb_direct,4,1234,0.2421463973791151,0.1903690953316565,0.1194146001058735,0.0757641350136067,0.2039975959283241,0.0289158152101049,True,False,False,False,03014002_10_M,Elx-Agroalimentari,Alicante,Suburban/Industrial,industrial,38.24222,-0.68278,44,ES1624A,0.0294021942165403,True,2.365491930218502,1234,6.267717254529684e-05,17.084559084553852,166.72625463455552,0.0255582673134141,4.463469831988538,12.916471483574888,0.0218800648298217,0.2366288492706645,0.1037277147487844,,0.2553191489361702,0.0112359550561797,0.0,0.1823338735818476,0.0405186385737439,,0.2933333333333333,0.02,0.0,0.2260273972602739,0.0078125,20.04685646500593,12.952355853151095,25.90471170630219
e1_rr_daily,lightgbm_direct,4,1234,0.24342719592338852,0.1919245139339388,0.10261807775773044,0.06261807775773043,0.14261807775773044,0.07797960554427567,True,False,False,False,03014002_10_M,Elx-Agroalimentari,Alicante,Suburban/Industrial,industrial,38.24222,-0.68278,44,ES1624A,0.028814150332209493,True,2.412801768822872,1234,6.267717254529684e-05,17.084559084553852,166.72625463455552,0.025686058649981167,4.374200435348768,12.916471483574888,0.0218800648298217,0.2366288492706645,0.1037277147487844,,0.2553191489361702,0.0112359550561797,0.0,0.1823338735818476,0.0405186385737439,,0.2933333333333333,0.02,0.0,0.21890410958904102,0.0078125,20.04685646500593,12.952355853151095,25.90471170630219
e1_rr_daily,ridge_direct,4,1234,0.2715063488548955,0.2422163820744006,0.0234841531430121,0.0131472312494685,0.0441773207126412,0.0063760966758084,True,False,False,False,03014002_10_M,Elx-Agroalimentari,Alicante,Suburban/Industrial,industrial,38.24222,-0.68278,44,ES1624A,0.0205366002720648,True,2.637531175748633,1234,0.0057139211973295,3.057120974141123,166.78190812144777,0.0178785205652454,1.9793898610814915,12.916471483574888,0.0218800648298217,0.2366288492706645,0.1037277147487844,,0.081159420289855,0.0148148148148148,0.0,0.0429497568881685,0.0056726094003241,,0.2641509433962264,0.1428571428571428,0.0,0.047945205479452,0.0078125,20.04685646500593,12.952355853151095,25.90471170630219
e1_rr_daily,sarima,4,134,0.2479131466958791,0.2371125556202226,0.0116666885308638,0.007351491953463,0.0184374693212541,0.0028923254652071,True,False,False,False,03014002_10_M,Elx-Agroalimentari,Alicante,Suburban/Industrial,industrial,38.24222,-0.68278,44,ES1624A,0.0480355160649762,True,2.1380096194776175,88,0.3445200633891239,0.1587432624421184,70.82579682907986,0.0607573290381951,0.9106942791442548,8.431382783282158,0.0,0.2180451127819548,0.1052631578947368,,,,0.0,0.0,0.0,,,,,0.0,0.0,20.04685646500593,12.952355853151095,25.90471170630219
e1_rr_daily,seasonal_naive,4,1234,-0.0732680967064896,-0.0524516344229486,1.2401768615386688,0.6281834095421628,2.358726152060335,-0.0908653982243659,False,False,False,False,03014002_10_M,Elx-Agroalimentari,Alicante,Suburban/Industrial,industrial,38.24222,-0.68278,44,ES1624A,0.3714728050231741,False,-0.9571170675837756,1234,0.0014506591995039,201.8469624292679,166.80393699256982,0.0136967812856358,14.384199625391537,12.916471483574888,0.0218800648298217,0.2366288492706645,0.1037277147487844,0.0689655172413793,0.2709447415329768,0.1457489878542509,0.0251215559157212,0.2179902755267423,0.0964343598055105,0.064516129032258,0.2825278810408922,0.1512605042016806,0.074074074074074,0.2602739726027397,0.140625,20.04685646500593,12.952355853151095,25.90471170630219
e1_rr_daily,stl_ridge_direct,4,1234,-0.5566452254443988,-1.287368576297188,1.283954012930507,0.6763298848647751,2.4305512783619783,-0.7147068709879425,False,False,False,False,03014002_10_M,Elx-Agroalimentari,Alicante,Suburban/Industrial,industrial,38.24222,-0.68278,44,ES1624A,1.539033878117379e-09,True,-6.395716508300664,1234,400.14204177644655,208.55702445287864,166.7974562079179,0.0150481638985057,14.63587271838804,12.916471483574888,0.0218800648298217,0.2366288492706645,0.1037277147487844,0.0384615384615384,0.383399209486166,0.1893877551020408,0.1045380875202593,0.993517017828201,0.8889789303079416,0.0232558139534883,0.2373572593800978,0.105742935278031,0.1111111111111111,0.9965753424657534,0.90625,20.04685646500593,12.952355853151095,25.90471170630219
e1_rr_daily,hgb_direct,5,1228,0.2536119461106551,0.2153576599538288,0.1040043978229446,0.066548586290539,0.1786594602504055,0.0263767577359437,True,False,False,False,03014002_10_M,Elx-Agroalimentari,Alicante,Suburban/Industrial,industrial,38.24222,-0.68278,44,ES1624A,0.022457565531019,True,2.53934041059246,1228,0.0273480249715819,15.389782937438165,167.25381678456054,0.0192141428712782,4.17151733332322,12.935052643989463,0.021172638436482,0.2394136807817589,0.1050488599348534,,0.2425447316103379,0.0727272727272727,0.0,0.1701954397394136,0.0293159609120521,,0.291866028708134,0.1666666666666666,0.0,0.2074829931972789,0.0465116279069767,20.04685646500593,12.952355853151095,25.90471170630219
e1_rr_daily,lightgbm_direct,5,1228,0.25468288450071086,0.21638879068619524,0.08525712128905555,0.04525712128905555,0.12525712128905556,0.07436440240215272,True,False,False,False,03014002_10_M,Elx-Agroalimentari,Alicante,Suburban/Industrial,industrial,38.24222,-0.68278,44,ES1624A,0.022008414220398616,True,2.5901272188043096,1228,0.0273480249715819,15.389782937438165,167.25381678456054,0.01931021358563459,4.088086986656756,12.935052643989463,0.021172638436482,0.2394136807817589,0.1050488599348534,,0.2425447316103379,0.0727272727272727,0.0,0.1701954397394136,0.0293159609120521,,0.291866028708134,0.1666666666666666,0.0,0.2020408163265306,0.0465116279069767,20.04685646500593,12.952355853151095,25.90471170630219
e1_rr_daily,ridge_direct,5,1228,0.2781987813347364,0.2497286843660431,0.0290588671451635,0.0163603785374959,0.0543165823981337,0.0080841414267525,True,False,False,False,03014002_10_M,Elx-Agroalimentari,Alicante,Suburban/Industrial,industrial,38.24222,-0.68278,44,ES1624A,0.0162537396556636,True,2.7765585341342365,1228,0.0141871454448544,3.5993700778715763,167.22084971863242,0.0237953466236707,2.204994651041792,12.935052643989463,0.021172638436482,0.2394136807817589,0.1050488599348534,,0.1189801699716713,0.0147058823529411,0.000814332247557,0.0480456026058631,0.005700325732899,0.0,0.3559322033898305,0.1428571428571428,0.0,0.0714285714285714,0.0077519379844961,20.04685646500593,12.952355853151095,25.90471170630219
e1_rr_daily,sarima,5,130,0.127818294381531,0.2356483884672777,0.003095626624963,0.0012284151913386,0.0136833952427133,0.0003956777152448,True,False,False,False,03014002_10_M,Elx-Agroalimentari,Alicante,Suburban/Industrial,industrial,38.24222,-0.68278,44,ES1624A,0.0080933002531305,True,3.1677535299354984,85,0.0201507672811781,15.932641641810946,214.7151350263283,-0.2106526054556053,0.8339917517749259,14.98951112568326,0.0076923076923076,0.2170542635658914,0.0930232558139534,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,20.04685646500593,12.952355853151095,25.90471170630219
e1_rr_daily,seasonal_naive,5,1228,-0.0561755911083006,-0.0280343007915566,1.220635100988062,0.6253671634961016,2.360031215851241,-0.0685698983255445,False,False,False,False,03014002_10_M,Elx-Agroalimentari,Alicante,Suburban/Industrial,industrial,38.24222,-0.68278,44,ES1624A,0.2991942872863676,False,-1.13835347406522,1228,1.0610192150571176e-05,198.4988181083067,167.27478691668037,0.0156157125846458,14.290950924132035,12.935052643989463,0.021172638436482,0.2394136807817589,0.1050488599348534,0.0714285714285714,0.2836879432624113,0.1463414634146341,0.02442996742671,0.2198697068403908,0.0952768729641693,0.0666666666666666,0.2962962962962963,0.1538461538461538,0.0769230769230769,0.272108843537415,0.1395348837209302,20.04685646500593,12.952355853151095,25.90471170630219
e1_rr_daily,stl_ridge_direct,5,1228,-0.5291724152501194,-1.245294686079045,1.242907748574815,0.6525042110630257,2.3776539177905924,-0.657712495246423,False,False,False,False,03014002_10_M,Elx-Agroalimentari,Alicante,Suburban/Industrial,industrial,38.24222,-0.68278,44,ES1624A,1.226796442210798e-13,True,-7.788750481626611,1228,398.2015529401437,201.28592253718853,167.26119702897742,0.0180297965028176,14.420743372614556,12.935052643989463,0.021172638436482,0.2394136807817589,0.1050488599348534,0.0394736842105263,0.387862796833773,0.1886178861788617,0.1026058631921824,0.995114006514658,0.8965798045602605,0.0238095238095238,0.2405891980360065,0.1053587647593097,0.1153846153846153,1.0,0.8992248062015504,20.04685646500593,12.952355853151095,25.90471170630219
e1_rr_daily,hgb_direct,6,1224,0.2508762662428327,0.2143140689968438,0.1012726638807586,0.0655037592460075,0.1698373394107718,0.0254069077868701,True,False,False,False,03014002_10_M,Elx-Agroalimentari,Alicante,Suburban/Industrial,industrial,38.24222,-0.68278,44,ES1624A,0.022457565531019,True,2.5823045139708305,1224,0.0320269575778155,16.318039111988032,167.34768945922846,0.0059736477844289,4.116837511818502,12.936524316275149,0.0204248366013071,0.2377450980392156,0.1062091503267973,,0.2258064516129032,0.0484848484848484,0.0,0.1674836601307189,0.02859477124183,,0.2731707317073171,0.1142857142857142,0.0,0.1924398625429553,0.0307692307692307,20.04685646500593,12.952355853151095,25.90471170630219
e1_rr_daily,lightgbm_direct,6,1224,0.25203683035286367,0.21572552069055773,0.0800472034818486,0.0400472034818486,0.12004720348184861,0.07130780879073013,True,False,False,False,03014002_10_M,Elx-Agroalimentari,Alicante,Suburban/Industrial,industrial,38.24222,-0.68278,44,ES1624A,0.022008414220398616,True,2.633950604250247,1224,0.0320269575778155,16.318039111988032,167.34768945922846,0.006003516023351044,4.034500761582131,12.936524316275149,0.0204248366013071,0.2377450980392156,0.1062091503267973,,0.2258064516129032,0.0484848484848484,0.0,0.1674836601307189,0.02859477124183,,0.2731707317073171,0.1142857142857142,0.0,0.18927835051546388,0.0307692307692307,20.04685646500593,12.952355853151095,25.90471170630219
e1_rr_daily,ridge_direct,6,1224,0.2800379270533902,0.2613624587873081,0.0367634559025588,0.0217891403804402,0.0640211959546268,0.0102951619822712,True,False,False,False,03014002_10_M,Elx-Agroalimentari,Alicante,Suburban/Industrial,industrial,38.24222,-0.68278,44,ES1624A,0.0143270898999491,True,2.867077754477329,1224,0.010359217068825,2.910118719213666,166.753786147445,0.0598704963311848,2.4804231394019176,12.936524316275149,0.0204248366013071,0.2377450980392156,0.1062091503267973,,0.176,0.0279720279720279,0.0,0.0686274509803921,0.0106209150326797,,0.3928571428571428,0.1538461538461538,0.0,0.1134020618556701,0.0153846153846153,20.04685646500593,12.952355853151095,25.90471170630219
e1_rr_daily,sarima,6,128,0.08973280811703,0.2330161350257278,0.0016483196066309,0.0005795223181391,0.0135936635208856,0.0001479083469773,True,False,False,False,03014002_10_M,Elx-Agroalimentari,Alicante,Suburban/Industrial,industrial,38.24222,-0.68278,44,ES1624A,0.0298661260913877,True,2.38623761481242,83,0.2003368907814209,20.083292050574784,363.93445580982274,-0.1900322471806818,0.7888947580561045,19.431143454194867,0.015625,0.2125984251968504,0.0866141732283464,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,20.04685646500593,12.952355853151095,25.90471170630219
e1_rr_daily,seasonal_naive,6,1224,-0.0173186221478531,0.0003273858241937,1.0710752538159911,0.5537778737872376,1.9804253538955383,-0.018549547612755,False,False,False,False,03014002_10_M,Elx-Agroalimentari,Alicante,Suburban/Industrial,industrial,38.24222,-0.68278,44,ES1624A,0.2910894744824056,False,-1.1762578800535408,1224,0.0074997864069376,171.49896654926715,167.26804346824747,0.02261854792667,13.388366791569224,12.936524316275149,0.0204248366013071,0.2377450980392156,0.1062091503267973,0.0754716981132075,0.2902654867256637,0.1619433198380566,0.022875816993464,0.2238562091503268,0.0955882352941176,0.0714285714285714,0.2992700729927007,0.1709401709401709,0.08,0.281786941580756,0.1538461538461538,20.04685646500593,12.952355853151095,25.90471170630219
e1_rr_daily,stl_ridge_direct,6,1224,-0.4975317643858783,-1.2088846419873582,1.0940319424526166,0.5784618701815323,2.001270198788714,-0.5443156426229601,False,False,False,False,03014002_10_M,Elx-Agroalimentari,Alicante,Suburban/Industrial,industrial,38.24222,-0.68278,44,ES1624A,0.0,True,-11.062533873309052,1224,394.4369484974116,172.4575905221869,167.19464092727307,0.0308254120926361,13.531084629187031,12.936524316275149,0.0204248366013071,0.2377450980392156,0.1062091503267973,0.027027027027027,0.3854304635761589,0.1920260374288039,0.1004901960784313,0.9959150326797386,0.8978758169934641,0.016260162601626,0.2387202625102543,0.1073703366696997,0.08,1.0,0.9076923076923076,20.04685646500593,12.952355853151095,25.90471170630219
e1_rr_daily,hgb_direct,7,1215,0.2378516414402605,0.1874614703961721,0.1020102009595247,0.0640845964548978,0.1724203965678531,0.0242632937418738,True,False,False,False,03014002_10_M,Elx-Agroalimentari,Alicante,Suburban/Industrial,industrial,38.24222,-0.68278,44,ES1624A,0.0256693447239644,True,2.433440889592028,1215,0.0090678551746512,16.77014097003789,167.54689615577863,0.0030182526034826,4.1342046695013215,12.944049694611444,0.0205761316872428,0.237037037037037,0.1069958847736625,,0.1821946169772257,0.0595238095238095,0.0,0.1604938271604938,0.031275720164609,,0.2256410256410256,0.131578947368421,0.0,0.1527777777777778,0.0384615384615384,20.04685646500593,12.952355853151095,25.90471170630219
e1_rr_daily,lightgbm_direct,7,1215,0.23911789666955932,0.18916295667870553,0.07756266286102005,0.03756266286102005,0.11756266286102005,0.06659451146183916,True,False,False,False,03014002_10_M,Elx-Agroalimentari,Alicante,Suburban/Industrial,industrial,38.24222,-0.68278,44,ES1624A,0.025155957829485112,True,2.4821097073838687,1215,0.0090678551746512,16.77014097003789,167.54689615577863,0.0030333438665000128,4.051520576111295,12.944049694611444,0.0205761316872428,0.237037037037037,0.1069958847736625,,0.1821946169772257,0.0595238095238095,0.0,0.1604938271604938,0.031275720164609,,0.2256410256410256,0.131578947368421,0.0,0.15166666666666667,0.0384615384615384,20.04685646500593,12.952355853151095,25.90471170630219
